store_name,state,store_id,category,week_end_date,sales,price,base_price,feature,display,tpr_only
HYDE PARK,OH,24991,FROZEN PIZZA,14-Apr-10,1238.73,5.78,6.1,0,0.27,0
HYDE PARK,OH,24991,FROZEN PIZZA,14-Dec-11,1525.82,5.79,5.79,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,14-Jul-10,1939.41,5.23,5.86,0.27,0.09,0.09
HYDE PARK,OH,24991,FROZEN PIZZA,15-Apr-09,1615.8,5.33,5.55,0.33,0.22,0
HYDE PARK,OH,24991,FROZEN PIZZA,15-Dec-10,2694.63,4.94,5.79,0.55,0.27,0.18
HYDE PARK,OH,24991,FROZEN PIZZA,15-Jul-09,1733.02,4.78,5.57,0.33,0.11,0.44
HYDE PARK,OH,24991,FROZEN PIZZA,15-Jun-11,1813.13,5.84,6.37,0.25,0,0.25
HYDE PARK,OH,24991,FROZEN PIZZA,16-Dec-09,1820.65,5.45,6.05,0.33,0.33,0
HYDE PARK,OH,24991,FROZEN PIZZA,16-Feb-11,1754.3,5.74,6.21,0,0.27,0
HYDE PARK,OH,24991,FROZEN PIZZA,16-Jun-10,2008.38,5.46,5.99,0.27,0.09,0
HYDE PARK,OH,24991,FROZEN PIZZA,17-Aug-11,2028.91,5.76,5.99,0.25,0.25,0
HYDE PARK,OH,24991,FROZEN PIZZA,17-Feb-10,1283.51,6,6,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,17-Jun-09,986.95,5.56,5.56,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,18-Aug-10,1792.18,5.4,6.16,0.27,0.09,0.27
HYDE PARK,OH,24991,FROZEN PIZZA,18-Feb-09,1785.4,5.06,5.55,0,0,0.33
HYDE PARK,OH,24991,FROZEN PIZZA,18-May-11,1884.25,5.76,6.32,0.25,0.08,0
HYDE PARK,OH,24991,FROZEN PIZZA,19-Aug-09,864.03,5.9,5.9,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,19-May-10,1081.81,6.04,6.04,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,20-Apr-11,982.01,6.06,6.06,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,20-Jul-11,1751.88,5.49,6.3,0,0.25,0.17
HYDE PARK,OH,24991,FROZEN PIZZA,20-May-09,1169.17,5.52,5.52,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,21-Apr-10,1372.11,5.82,6.1,0,0.27,0
HYDE PARK,OH,24991,FROZEN PIZZA,21-Dec-11,1377.45,6.03,6.03,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,21-Jul-10,1525.31,5.59,5.83,0,0,0.27
HYDE PARK,OH,24991,FROZEN PIZZA,22-Apr-09,1498.49,5.29,5.55,0,0.33,0
HYDE PARK,OH,24991,FROZEN PIZZA,22-Dec-10,1602.38,5.78,5.79,0,0.18,0
HYDE PARK,OH,24991,FROZEN PIZZA,22-Jul-09,1015.74,5.66,5.95,0,0,0.33
HYDE PARK,OH,24991,FROZEN PIZZA,22-Jun-11,1315.48,6.02,6.37,0,0,0.25
HYDE PARK,OH,24991,FROZEN PIZZA,23-Dec-09,1738.4,5.43,6.05,0,0.33,0
HYDE PARK,OH,24991,FROZEN PIZZA,23-Feb-11,1732.84,5.81,6.3,0.27,0.27,0
HYDE PARK,OH,24991,FROZEN PIZZA,23-Jun-10,1723.21,5.48,6.02,0.27,0.18,0
HYDE PARK,OH,24991,FROZEN PIZZA,24-Aug-11,1401.9,5.89,6.13,0,0,0.25
HYDE PARK,OH,24991,FROZEN PIZZA,24-Feb-10,1262.43,5.98,5.98,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,24-Jun-09,1059.32,5.56,5.56,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,25-Aug-10,1878.47,5.38,6.08,0.27,0.18,0.18
HYDE PARK,OH,24991,FROZEN PIZZA,25-Feb-09,1297.39,5.7,5.7,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,25-May-11,1170.65,5.74,6.2,0,0,0.33
HYDE PARK,OH,24991,FROZEN PIZZA,26-Aug-09,1669.35,5.32,5.9,0.67,0.56,0
HYDE PARK,OH,24991,FROZEN PIZZA,26-May-10,974.27,6.08,6.08,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,27-Apr-11,1272.78,6.06,6.06,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,27-Jul-11,1619.37,5.36,6.27,0.25,0.17,0.25
HYDE PARK,OH,24991,FROZEN PIZZA,27-May-09,1406.64,5.22,5.56,0.33,0.22,0
HYDE PARK,OH,24991,FROZEN PIZZA,28-Apr-10,1069.23,6.03,6.09,0,0,0.09
HYDE PARK,OH,24991,FROZEN PIZZA,28-Dec-11,1019.1,5.94,5.94,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,28-Jul-10,1168.96,5.94,6.16,0,0,0.27
HYDE PARK,OH,24991,FROZEN PIZZA,29-Apr-09,1366.38,5.35,5.57,0,0.33,0
HYDE PARK,OH,24991,FROZEN PIZZA,29-Dec-10,1560.03,5.76,5.77,0,0.18,0
HYDE PARK,OH,24991,FROZEN PIZZA,29-Jul-09,1050.45,5.81,5.96,0,0,0.22
HYDE PARK,OH,24991,FROZEN PIZZA,29-Jun-11,1758.36,5.5,6.43,0.25,0.17,0.17
HYDE PARK,OH,24991,FROZEN PIZZA,30-Dec-09,1524.69,5.45,6.05,0.33,0.33,0
HYDE PARK,OH,24991,FROZEN PIZZA,30-Jun-10,1117.28,5.82,5.82,0,0,0
HYDE PARK,OH,24991,FROZEN PIZZA,31-Aug-11,1276.22,5.88,6.12,0,0,0.25
